Object ID	Elongation Factor 	Circularity 	Mean Intensity DAPI	Total Intensity DAPI	Total Intensity telo 550	Mean Intensity telo 550	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	telo550_spots  Counts 	53bp1_spots  Counts 	Well 	Center X 	Center Y 	Area 	total_intensity_telo 	total_intensity_bp1 	mean-550-withoutspots 	total_area_telo 	area_dif_telo 	int_dif_telo 	mean-53bp1-withoutspots 	int_dif_telo 	area_dif_telo 	Parent Object ID (Well)	Parent Trace ID
9315	2.0156014	0.93659675	292.0864	571321	133154	68.074638	243496	124.48671	1	0	6	932	1215	1956	14127	0	63.514941	82	1874	119027	124.48671	229369	1956	5	-1
9316	2.2236159	0.9301476	495.40027	1134962	109400.01	47.752075	237634	103.72501	1	1	6	199	1220	2291	6140	3940.0002	46.534479	72	2219	103260.01	103.13063	231494	2266	5	-1
9317	1.5222155	0.97728051	424.16708	690544	78401	48.157864	221428.98	136.01289	0	0	6	563.5	1214.5	1628	0	0	48.157862	0	1628	78401	136.01289	221428.98	1628	5	-1
9318	1.6557377	0.95415739	702.47174	1094451	82174	52.743259	291467	187.07767	3	0	6	1580.5	1213	1558	21036	0	42.634589	124	1434	61138	187.07766	270431	1558	5	-1
9319	1.6863271	0.96280884	623.22821	1144247	76132	41.466232	271494	147.87254	0	0	6	1327.5	1226.5	1836	0	0	41.466231	0	1836	76132	147.87255	271494	1836	5	-1
9320	1.5396254	0.96370459	407.77948	560289	57375	41.757641	122613.99	89.238716	1	2	6	1659	1225	1374	5573	12095	38.428783	26	1348	51802	84.818874	117040.99	1303	5	-1
9321	2.2037583	0.91643703	419.39456	1097975	137672	52.586708	254063	97.044693	1	1	6	49.5	1237.5	2618	5350	2986	51.769171	62	2556	132322	96.53095	248713	2601	5	-1
9322	2.3275135	0.8987282	393.3721	625855	44593	28.028284	137631	86.505974	0	3	6	726	1239	1591	0	32132	28.028284	0	1591	44593	73.36509	137631	1438	5	-1
9323	1.9444109	0.95843766	341.97638	564603	63239	38.303452	175383	106.22835	1	2	6	1486	1235.5	1651	1242	8376	37.849206	13	1638	61997	104.44465	174141	1599	5	-1
9324	1.8083448	0.95041517	258.25571	553442	72741	33.943539	180449	84.203918	0	1	6	1943	1240	2143	0	64708	33.943537	0	2143	72741	59.111849	180449	1958	5	-1
9325	1.7846743	0.95503825	374.60413	964231	105994	41.178711	248943	96.714455	3	6	6	441.5	1242	2574	18078	39240	36.540316	168	2406	87916	89.387468	230865	2346	5	-1
9326	2.0595391	0.94232814	510.65585	786410	68549	44.512337	194023	125.98896	0	0	6	1245	1236	1540	0	0	44.512338	0	1540	68549	125.98896	194023	1540	5	-1
9327	1.5294118	0.97356902	506.77942	1038391	82497	40.262077	348266	169.96877	2	0	6	1836.5	1245	2049	7140	0	37.603293	45	2004	75357	169.96877	341126	2049	5	-1
9328	1.6270928	0.96484889	465.8096	601826	116846	90.43808	158548	122.71517	2	0	6	301.5	1248.5	1292	9751	0	89.769489	99	1193	107095	122.71517	148797	1292	5	-1
9329	1.708357	0.95259051	327.34204	564665	88327	51.20406	212672	123.28812	1	1	6	1397	1255.5	1725	14426	79583	44.305156	57	1668	73901	87.043165	198246	1529	5	-1
9330	1.7828021	0.97071433	398.28842	1067413	124401.01	46.418285	275445	102.77798	0	3	6	1175.5	1267.5	2680	0	36571	46.418286	0	2680	124401.01	97.261401	275445	2456	5	-1
9331	1.5828604	0.97803669	523.54419	917772.94	74427	42.456932	312300	178.15173	2	0	6	1730.5	1258.5	1753	5300	0	40.425146	43	1710	69127	178.15174	307000	1753	5	-1
9332	1.7070789	0.97174779	472.77887	577263	51775	42.403767	180269	147.64046	0	0	6	822.5	1262	1221	0	0	42.403767	0	1221	51775	147.64046	180269	1221	5	-1
9333	1.7287234	0.95993228	347.02197	520879.97	49636.004	33.068623	107899.99	71.885406	0	1	6	2026	1266.5	1501	0	11927	33.068624	0	1501	49636.004	66.371364	107899.99	1446	5	-1
9334	1.4991681	0.98074218	463.2475	554044	54934	45.931438	102692	85.862877	1	2	6	1684	1269.5	1196	8322	18883	40.56745	47	1149	46612	76.818515	94370	1091	5	-1
9335	2.221273	0.90016577	291.45407	656646	75548	33.532181	195492	86.769638	0	5	6	632.5	1274	2253	0	56000	33.532179	0	2253	75548	69.123885	195492	2018	5	-1
9336	1.6900549	0.96557906	668.38757	1076104	90966	56.500622	118337	73.501244	1	2	6	514.5	1276.5	1610	4258	28040	55.333759	43	1567	86708	62.619279	114079	1442	5	-1
9337	1.5736434	0.96536008	311.4657	558458	83343	46.482433	284915	158.90407	1	0	6	997	1281	1793	1639	0	46.004505	17	1776	81704	158.90407	283276	1793	5	-1
9338	1.7594846	0.95534144	426.80731	584726	67738	49.443794	153967	112.38467	1	0	6	338	1279	1370	6494	0	46.573384	55	1315	61244	112.38467	147473	1370	5	-1
9339	1.7593068	0.96059731	370.74387	574653	66231	42.729679	139161	89.781288	1	0	6	879	1287	1550	1736	0	42.071102	17	1533	64495	89.78129	137425	1550	5	-1
9340	1.7883355	0.95651734	365.38513	555020	60600	39.894669	196415	129.30547	0	0	6	1628	1302	1519	0	0	39.894668	0	1519	60600	129.30546	196415	1519	5	-1
9341	1.6415663	0.97764853	485.74564	641670	68221	51.643452	99889.008	75.616203	1	0	6	413	1301	1321	14645	0	42.724083	67	1254	53576	75.616206	85244.008	1321	5	-1
9342	2.0742032	0.87708794	624.88739	1137295	67181	36.912636	75795	41.645603	0	0	6	1288	1308	1820	0	0	36.912637	0	1820	67181	41.645604	75795	1820	5	-1
9343	1.9672657	0.93575101	361.97913	554552	66438	43.36684	111093	72.515015	1	0	6	1360	1313	1532	6088	0	40.394913	38	1494	60350	72.515013	105005	1532	5	-1
9344	1.8420483	0.97300898	374.04428	1030492	95533	34.676224	211434	76.745552	1	2	6	173	1317	2755	4485	7265	33.387605	28	2727	91048	75.311324	206949	2711	5	-1
9345	2.565337	0.91146436	382.64984	552929	57012	39.45467	145772	100.88028	1	1	6	1580	1321.5	1445	1363	2101	38.806834	11	1434	55649	100.32891	144409	1432	5	-1
9346	1.5123301	0.98699272	281.72659	556410	72868	36.895191	174152	88.17823	1	1	6	1820.5	1322.5	1975	4619	55473	34.981548	24	1951	68249	65.750139	169533	1805	5	-1
9347	2.0476796	0.94319126	358.83966	557278	101426.99	65.310364	229648	147.87379	3	0	6	1449.5	1316.5	1553	35179	0	45.878111	109	1444	66247.992	147.87379	194469	1553	5	-1
9348	1.547492	0.95974005	601.20435	1112228	168241	90.941078	147588	79.777298	0	0	6	525.5	1323.5	1850	0	0	90.941081	0	1850	168241	79.777297	147588	1850	5	-1
9349	2.2459706	0.92986184	388.44006	550808	89868	63.376587	109366	77.126938	4	1	6	1536.5	1325	1418	36067	6211	41.10084	109	1309	53801	74.858491	73299	1378	5	-1
9350	1.801736	0.95331885	429.63071	923706	96846	45.044651	240505	111.86279	2	0	6	64	1335.5	2150	13429	0	40.046567	67	2083	83417	111.86279	227076	2150	5	-1
9351	1.8207084	0.95552343	466.79767	844437	122226.99	67.566055	367906	203.37535	1	0	6	1775	1336.5	1809	3758.0002	0	66.332022	23	1786	118468.99	203.37535	364148	1809	5	-1
9352	1.4836066	0.98199868	289.05948	597775	74962	36.24855	232241	112.30222	1	5	6	1110.5	1341	2068	2900	60331	35.307202	27	2041	72062	100.3561	229341	1713	5	-1
9353	2.1897959	0.92388938	430.01859	832946	74795	38.613834	227510	117.45483	0	0	6	767	1345.5	1937	0	0	38.613836	0	1937	74795	117.45483	227510	1937	5	-1
9354	1.4766119	0.98181182	529.3382	834237	106183	67.375	127293.99	80.770302	0	1	6	421.5	1342	1576	0	30275	67.375	0	1576	106183	69.497845	127293.99	1396	5	-1
9355	1.4691024	0.97351598	433.86682	947999	83743	38.326317	284922	130.39908	2	0	6	1962	1349	2185	7236.9999	0	35.78391	47	2138	76506	130.39908	277685	2185	5	-1
9356	1.5600278	0.96160878	430.12271	613355	96860	67.924263	79761	55.93338	1	1	6	366	1353	1426	2294	1725	67.547143	26	1400	94566	55.149117	77467	1415	5	-1
9357	1.9452118	0.96177814	330.23822	713975.06	97037	44.88298	293394.03	135.70491	1	2	6	917.5	1359.5	2162	21347	5349	36.477108	87	2075	75690	134.91571	272047.03	2135	5	-1
9358	1.6641711	0.9613643	629.97089	583983	76873	82.926643	100924	108.87163	0	0	6	1682.5	1347.5	927	0	0	82.926645	0	927	76873	108.87163	100924	927	5	-1
9359	1.715672	0.97342722	539.42212	1097724	73318	36.0285	252922	124.286	1	0	6	1911.5	1365	2035	1118	0	35.68957	12	2023	72200	124.286	251804	2035	5	-1
9360	2.2497487	0.92607412	300.59909	591579	73934	37.568089	219451	111.50965	0	4	6	488	1361	1968	0	49897	37.568089	0	1968	73934	98.980736	219451	1713	5	-1
9361	1.6312236	0.96950164	437.63281	1029750	98884	42.024651	321440	136.60858	2	0	6	595.5	1369.5	2353	12373	0	38.707383	118	2235	86511	136.60858	309067	2353	5	-1
9362	1.748728	0.9749743	412.5679	1048335.1	85548	33.667061	298836	117.60567	0	5	6	265.5	1372.5	2541	0	22629.001	33.66706	0	2541	85548	114.22953	298836	2418	5	-1
9363	1.8731745	0.96715916	432.13739	1107136	136702	53.357533	466281	181.99883	1	0	6	1248	1376	2562	4299	0	52.333202	32	2530	132403	181.99883	461982	2562	5	-1
9364	2.0249221	0.93548277	343.47894	546475	62464	39.260841	130666	82.12822	0	0	6	1377	1379.5	1591	0	0	39.260842	0	1591	62464	82.128221	130666	1591	5	-1
9365	1.8725762	0.93992831	387.60434	553499	63462	44.441177	110079	77.086136	0	1	6	1489.5	1376.5	1428	0	4067.9998	44.441176	0	1428	63462	75.345416	110079	1407	5	-1
9366	1.7648305	0.95913375	456.59818	1057938	99411	42.905048	404075.97	174.39619	3	0	6	1984.5	1395.5	2317	14321	0	38.174069	88	2229	85090	174.39619	389754.97	2317	5	-1
9367	2.0272412	0.93784284	282.00952	562891	83930	42.049099	204800	102.60521	2	3	6	1045	1392	1996	6020	46244	39.953846	46	1950	77910	86.927632	198780	1824	5	-1
9368	1.9071637	0.95584255	416.7865	568080	53774	39.452679	118215	86.731476	0	1	6	837.5	1393.5	1363	0	13602	39.452678	0	1363	53774	81.792807	118215	1279	5	-1
9369	1.8043243	0.95677243	669.94818	607643	39706	43.777287	93406	102.98346	0	0	6	1687.5	1386.5	907	0	0	43.777288	0	907	39706	102.98346	93406	907	5	-1
9370	1.5829983	0.95175787	323.0174	556882	76487	44.366009	214517	124.42982	1	1	6	1741.5	1410	1724	6421	1833	41.434654	33	1691	70066	124.15879	208096	1713	5	-1
9371	1.6022354	0.9737901	362.91827	550547	59413	39.164799	160821	106.01253	0	2	6	1622.5	1412.5	1517	0	49028.998	39.164799	0	1517	59413	91.707959	160821	1219	5	-1
9372	1.7078825	0.95357203	429.58438	549868	57797	45.153908	132001	103.12578	1	0	6	1459.5	1412	1280	4541	0	42.673077	32	1248	53256	103.12578	127460	1280	5	-1
9373	1.6408877	0.96324301	777.74268	1142504	66908	45.546631	317966	216.45065	1	0	6	1544	1417	1469	1071	0	45.124743	10	1459	65837	216.45065	316895	1469	5	-1
9374	1.8995911	0.9647671	508.8941	1105318	80156	36.904236	394171	181.47836	0	0	6	1866.5	1437	2172	0	0	36.904236	0	2172	80156	181.47836	394171	2172	5	-1
9375	1.573025	0.96572088	426.37332	1087252	141793	55.605099	376312	147.57333	0	0	6	1229	1445.5	2550	0	0	55.605098	0	2550	141793	147.57333	376312	2550	5	-1
9376	2.2790375	0.93281514	360.94937	777124	81087	37.662331	167881	77.97538	0	2	6	298.5	1442.5	2153	0	3339	37.662332	0	2153	81087	77.177298	167881	2132	5	-1
9377	1.9864479	0.92810726	406.72778	563318	89865	64.884476	178543.98	128.91263	2	0	6	487	1436.5	1385	19691	0	55.517405	121	1264	70174	128.91262	158852.98	1385	5	-1
9378	1.8284424	0.9458575	255.66528	553771	83864	38.718376	232951	107.54893	0	1	6	1776.5	1450.5	2166	0	7231.9995	38.718375	0	2166	83864	106.42103	232951	2121	5	-1
9379	1.7966311	0.95275188	370.69739	884483.94	97568	40.891869	221728	92.928749	0	1	6	399	1457.5	2386	0	27575	40.891869	0	2386	97568	86.791685	221728	2237	5	-1
9380	1.8309859	0.96947186	438.80106	992568	82024	36.261715	230019	101.68833	0	2	6	720.5	1455	2262	0	48192	36.261715	0	2262	82024	91.971168	230019	1977	5	-1
9381	2.2510891	0.93221507	420.55011	1053478	173409	69.225151	326864	130.48463	1	0	6	119	1462	2505	2001	0	69.004831	21	2484	171408	130.48463	324863	2505	5	-1
9382	2.1211118	0.92594073	378.5921	556909	64710	43.990482	140667	95.626785	2	3	6	1458.5	1460.5	1471	8074	22657	39.856439	50	1421	56636	88.66266	132593	1331	5	-1
9383	2.2227626	0.89670449	402.68063	796905	166204	83.983833	311713	157.51036	1	0	6	934	1466	1979	16002	0	79.262269	84	1895	150202	157.51036	295711	1979	5	-1
9384	1.5240233	0.98663306	458.85477	1017281	83477	37.653133	359679	162.2368	1	0	6	599.5	1472	2217	3767.0002	0	36.314351	22	2195	79710	162.23681	355912	2217	5	-1
9385	1.4538606	0.97684035	318.00571	669720	85218	40.464386	298704	141.83476	0	2	6	1109	1473.5	2106	0	13304	40.464387	0	2106	85218	139.97057	298704	2039	5	-1
9386	1.5423525	0.97658044	447.186	1098736	112782	45.902321	336132	136.80586	1	0	6	1370.5	1477	2457	27732	0	35.946746	91	2366	85050	136.80586	308400	2457	5	-1
9387	1.8163265	0.96196994	844.00574	1179076	58510	41.882607	100132.99	71.677162	2	0	6	1584	1480	1397	7923	0	37.611152	52	1345	50587	71.67716	92209.992	1397	5	-1
9388	1.7118409	0.96815526	536.73969	1146476	88560	41.460674	462754	216.64513	1	0	6	807	1492	2136	6023	0	39.834459	64	2072	82537	216.64513	456731	2136	5	-1
9389	2.3513753	0.90962857	489.28479	1075448	82962	37.744312	361896	164.64786	1	0	6	1210	1499	2198	3307	0	36.639834	24	2174	79655	164.64786	358589	2198	5	-1
9390	2.9131362	0.77249816	355.86603	1235211	117915	33.971478	419153	120.75857	1	1	6	2021	1520	3471	2273	13030	33.490298	18	3453	115642	119.58863	416880	3396	5	-1
9391	2.0609756	0.91099602	699.11621	2256048	182524	56.561512	761637	236.02014	1	0	6	1661	1521.5	3227	7538	0	54.614856	23	3204	174986	236.02014	754099	3227	5	-1
9392	1.6871194	0.97875546	281.23257	597338	87789.992	41.33239	171192	80.598869	4	3	6	312.5	1515.5	2124	11157	16369	37.546787	83	2041	76632.992	75.486592	160035	2051	5	-1
9393	1.6919753	0.96660505	339.7562	547687	123424	76.565758	245996	152.60298	2	0	6	1016.5	1511	1612	12980	0	72.232832	83	1529	110444	152.60298	233016	1612	5	-1
9394	1.9664546	0.88835738	670.06445	1112307	95478	57.516869	278421	167.7235	2	0	6	1319	1509.5	1660	2724	0	56.869405	29	1631	92754	167.72349	275697	1660	5	-1
9395	1.6620029	0.95944872	401.78488	541606	53016	39.329376	145410	107.87092	0	0	6	1829.5	1511.5	1348	0	0	39.329377	0	1348	53016	107.87092	145410	1348	5	-1
9396	1.886252	0.93327645	451.43106	543523	46029.004	38.230068	96856	80.445183	1	2	6	1716.5	1511	1204	3286	14613	36.377025	29	1175	42743.004	72.269772	93570	1138	5	-1
9397	1.5804627	0.97335864	296.32748	574579	94419	48.694687	256009.02	132.03146	0	0	6	501.5	1522.5	1939	0	0	48.694688	0	1939	94419	132.03147	256009.02	1939	5	-1
9398	1.7284391	0.9617757	391.57214	545460	70212	50.403446	148248	106.42355	1	0	6	1786.5	1518	1393	18218	0	39.329803	71	1322	51994	106.42355	130030	1393	5	-1
9399	1.9379233	0.94494847	306.36865	537677	69486	39.593163	170301	97.037605	1	1	6	1132	1534.5	1755	1106	6012	39.231211	12	1743	68380	95.683751	169195	1717	5	-1
9400	1.7989614	0.93314334	406.36078	532739	62091	47.361557	121372	92.579712	2	2	6	1254	1534	1311	4774	8412	44.989796	37	1274	57317	89.508716	116598	1262	5	-1
9401	1.9270833	0.96314712	337.88153	550409	108478.99	66.592384	164226	100.814	3	0	6	1506	1537	1629	41657	0	45.737161	168	1461	66821.992	100.814	122569	1629	5	-1
9402	1.5211492	0.95393969	436.55466	1070432	89060	36.321369	289688	118.14355	1	0	6	1937	1543	2452	2784	0	35.533773	24	2428	86276	118.14356	286904	2452	5	-1
9403	1.8760009	0.89403775	445.43604	1844996	492104	118.8083	327400	79.043938	6	0	6	1301.5	1561.5	4142	28425	0	117.86451	208	3934	463679	79.04394	298975	4142	5	-1
9404	1.6345401	0.96965283	555.47021	1109274	87938	44.035053	337826	169.16675	1	0	6	1890.5	1553.5	1997	4329	0	42.549109	32	1965	83609	169.16675	333497	1997	5	-1
9405	1.7719415	0.96150379	373.22794	558349	58574	39.153744	162842	108.8516	0	0	6	649	1552.5	1496	0	0	39.153743	0	1496	58574	108.8516	162842	1496	5	-1
9406	1.8571429	0.9570598	330.97803	557367	60104	35.691212	155349	92.25	0	1	6	723.5	1558.5	1684	0	15906	35.691211	0	1684	60104	87.865784	155349	1587	5	-1
9407	1.9513765	0.94996854	403.59457	1113921	115743.01	41.935871	298322	108.08768	0	8	6	916.5	1561	2760	0	58317	41.935872	0	2760	115743.01	97.921257	298322	2451	5	-1
9408	2.0754458	0.94064285	368.50378	535436	110651	76.153473	202550.02	139.40125	1	0	6	1357	1558.5	1453	14883	0	68.45461	54	1399	95768	139.40125	187667.02	1453	5	-1
9409	1.8016997	0.96363259	518.48901	542858	104822	100.11652	156830	149.78987	0	0	6	1425	1557	1047	0	0	100.11652	0	1047	104822	149.78988	156830	1047	5	-1
9410	1.5370623	0.97758854	490.70767	1072687	103162	47.192131	359077	164.26212	1	0	6	221.5	1570	2186	11283	0	42.974275	48	2138	91879	164.26212	347794	2186	5	-1
9411	1.675576	0.94991702	515.258	547204	47094	44.344631	105369	99.217514	1	0	6	1737.5	1560.5	1062	1946.9999	0	43.536162	25	1037	45147	99.217514	103422	1062	5	-1
9412	2.1342347	0.92195618	269.55011	545839	114504	56.545185	161730	79.866669	1	1	6	373.5	1584	2025	2875	5145	56.038655	33	1992	111629	78.606928	158855	1992	5	-1
9413	1.5574141	0.98695083	500.98685	1103674	79313	36.00227	268225	121.75443	0	0	6	831	1585.5	2203	0	0	36.00227	0	2203	79313	121.75443	268225	2203	5	-1
9414	1.5889371	0.95752665	653.98004	589890	35804	39.694012	106923	118.53991	0	0	6	1858	1582	902	0	0	39.694013	0	902	35804	118.53991	106923	902	5	-1
9415	2.0495913	0.92014087	411.22394	749250	98479	54.049946	260469.98	142.95828	4	0	6	2028.5	1594.5	1822	34570.998	0	38.897141	179	1643	63908.002	142.95828	225898.99	1822	5	-1
9416	1.5994173	0.96090282	443.9794	603368	98224	72.276672	135374	99.612953	0	0	6	19	1591	1359	0	0	72.276674	0	1359	98224	99.612951	135374	1359	5	-1
9417	1.5659543	0.96321492	403.38708	542959	58840	43.71471	129124	95.931648	1	3	6	1482	1596	1346	1063	22146	43.376126	14	1332	57777	88.120264	128061	1214	5	-1
9418	2.1677783	0.93235422	276.84766	534316	79017	40.941452	169391	87.767357	0	1	6	1201.5	1597	1930	0	3949.0002	40.941451	0	1930	79017	86.846194	169391	1905	5	-1
9419	1.9995419	0.96026098	314.17673	682706	74512	34.289921	266832	122.7943	1	3	6	1044.5	1607.5	2173	743	32274	34.104947	10	2163	73769	117.22039	266089	2001	5	-1
9420	1.5418359	0.98606588	455.78165	1116665	125809	51.350613	298603	121.87878	1	1	6	459.5	1613.5	2450	3628	1702.0001	50.467162	29	2421	122181	121.73063	294975	2439	5	-1
9421	1.595217	0.98124809	249.52951	557948	109527	48.983452	303287	135.6382	0	1	6	577.5	1615.5	2236	0	19240	48.983453	0	2236	109527	130.05815	303287	2184	5	-1
9422	1.6904517	0.96925278	393.68787	761786	64870	33.524548	192830	99.653748	0	1	6	709.5	1609.5	1935	0	1800	33.524548	0	1935	64870	99.236364	192830	1925	5	-1
9423	1.5392341	0.95700943	675.98096	1063318	74762	47.52829	237797.98	151.17482	1	0	6	1759.5	1611	1573	14336	0	39.832564	56	1517	60426	151.17482	223461.98	1573	5	-1
9424	1.7324468	0.90890735	607.78595	1073350	71225	40.331257	66910	37.887882	1	0	6	1801	1617	1766	3172	0	39.066016	24	1742	68053	37.887882	63738	1766	5	-1
9425	1.9809524	0.94109407	538.39612	1109096	90474	43.919418	291064	141.2932	3	1	6	1650.5	1625	2060	18238	2853	36.66802	90	1970	72236	141.00342	272826	2044	5	-1
9426	1.540841	0.98470336	285.61282	588648	74221	36.012131	210326	102.05046	0	0	6	114	1624.5	2061	0	0	36.01213	0	2061	74221	102.05046	210326	2061	5	-1
9427	1.7963836	0.94768054	471.46527	583674	50965	41.167206	117645.99	95.029076	0	2	6	1331.5	1622	1238	0	35216	41.167205	0	1238	50965	78.281094	117645.99	1053	5	-1
9428	1.8319406	0.97006738	282.83084	605258	101378	47.372898	221639	103.56963	2	3	6	286.5	1635.5	2140	18530	58669	41.115633	125	2015	82848	87.010144	203109	1873	5	-1
9429	1.9050847	0.9628498	456.53265	538252	46946	39.818489	101806	86.349449	1	0	6	1414.5	1627	1179	972	0	39.39503	12	1167	45974	86.349449	100834	1179	5	-1
9430	2.0466795	0.94085799	300.34866	614213	73661	36.02005	155233	75.908554	1	2	6	1115	1647	2045	6009	20387	33.775337	42	2003	67652	69.010235	149224	1954	5	-1
9431	1.6777374	0.9795221	541.06201	1029099.9	104641	55.0163	342816	180.23975	0	0	6	1289	1645	1902	0	0	55.016299	0	1902	104641	180.23975	342816	1902	5	-1
9432	1.8291139	0.95970761	269.31656	551291	86341	42.179287	206982	101.1148	3	2	6	1536	1655	2047	9163	37763.999	38.802413	58	1989	77178	93.130435	197819	1817	5	-1
9433	1.8666667	0.94487313	290.64893	513286	70078	39.681767	161874	91.661385	1	0	6	1948	1649	1766	4622	0	37.748558	32	1734	65456	91.661382	157252	1766	5	-1
9434	1.6937407	0.92761625	355.84079	916290.06	102708	39.8866	262959	102.12	3	1	6	1357.5	1666	2575	9715	12616	37.13778	71	2504	92993	99.937325	253244	2505	5	-1
9435	2.1620609	0.92912085	533.45959	1102661	109174	52.817612	269919	130.5849	1	0	6	1626	1665	2067	1363	0	52.437257	11	2056	107811	130.58491	268556	2067	5	-1
9436	2.2913129	0.92487983	347.51056	526826	52655	34.732849	205194.02	135.35225	0	0	6	841	1657.5	1516	0	0	34.73285	0	1516	52655	135.35225	205194.02	1516	5	-1
9437	1.7371232	0.96832345	294.00613	766768	86375	33.119247	303144	116.2362	0	3	6	1014.5	1677.5	2608	0	20961	33.119248	0	2608	86375	113.60024	303144	2484	5	-1
9438	1.7380952	0.97352595	395.42911	1059750	96633	36.057091	293018	109.33508	1	1	6	1790.5	1685.5	2680	7571	4014	33.735606	40	2640	89062	108.89375	285447	2654	5	-1
9439	1.6163295	0.98243956	384.15012	1059486	101649	36.856056	212671	77.110588	0	1	6	1191.5	1690.5	2758	0	2665	36.856055	0	2758	101649	76.588621	212671	2742	5	-1
9440	2.58625	0.84940567	348.74335	523115.03	64746.004	43.164001	188907	125.938	3	0	6	929	1695.5	1500	11512	0	38.024289	100	1400	53234.004	125.938	177395	1500	5	-1
9441	1.7774466	0.9418665	423.79272	840381	67573	34.076149	180908	91.229454	1	5	6	766	1692.5	1983	1933	26171	33.438614	20	1963	65640	84.187704	178975	1838	5	-1
9442	2.1341991	0.92951291	615.57208	563864	55909	61.036026	152059	166.00328	2	0	6	1445.5	1687.5	916	17152	0	48.873897	123	793	38757	166.00328	134907	916	5	-1
9443	1.6948403	0.9594262	272.57028	550592	83559	41.365841	169921	84.119308	0	1	6	399	1699	2020	0	2549	41.365842	0	2020	83559	83.477307	169921	2005	5	-1
9444	1.6390606	0.98196417	459.85046	1113298	104088	42.993805	362107	149.56918	1	0	6	504	1699	2421	8781	0	40.799229	85	2336	95307	149.56919	353326	2421	5	-1
9445	1.9180825	0.9290752	336.78046	544574	75268	46.547928	159814	98.833641	1	5	6	613	1698.5	1617	4522	32069	44.662879	33	1584	70746	88.897008	155292	1437	5	-1
9446	1.5458716	0.98006239	489.61679	1060510	135216	62.426594	333960	154.18283	1	0	6	229	1710.5	2166	1908	0	62.090359	19	2147	133308	154.18283	332052	2166	5	-1
9447	2.4605786	0.91420259	317	555701	77576	44.253281	225928.02	128.88078	1	0	6	1509	1706.5	1753	5599	0	42.04264	41	1712	71977	128.88078	220329.02	1753	5	-1
