Object ID	Total Intensity 53BP1 647	Mean Intensity 53BP1 647	Area 	Parent Object ID (MO)	Parent Trace ID
804	7234	164.40909	44	1055	-1
805	5867	167.62857	35	1055	-1
806	66305	663.04999	100	1056	-1
807	5440	302.22223	18	1056	-1
808	5445	236.73914	23	1058	-1
809	87560	506.12717	173	1058	-1
810	1826	152.16667	12	1061	-1
811	107035.99	681.75793	157	1065	-1
812	1969	196.89999	10	1065	-1
813	32273.002	174.44865	185	1066	-1
814	2151	153.64285	14	1066	-1
815	7634.0005	165.95653	46	1066	-1
816	8887	158.69643	56	1067	-1
817	10985	169	65	1067	-1
818	5090	154.24243	33	1069	-1
819	2734	160.82353	17	1070	-1
820	9508	339.57144	28	1074	-1
821	9625	267.36111	36	1074	-1
822	34879	211.38788	165	1074	-1
823	3037	189.8125	16	1076	-1
824	9448	165.75438	57	1076	-1
825	2617	153.94118	17	1079	-1
826	1960	163.33333	12	1079	-1
827	13648	162.4762	84	1081	-1
828	20040	238.57143	84	1083	-1
829	15913	256.66129	62	1083	-1
830	9598	204.21277	47	1086	-1
831	8359	261.21875	32	1086	-1
832	6955	204.55882	34	1086	-1
833	2116	192.36363	11	1086	-1
834	4270	224.73685	19	1089	-1
835	9002	195.69565	46	1089	-1
836	8439	200.92857	42	1089	-1
837	2542	169.46666	15	1089	-1
838	11238	261.34885	43	1089	-1
839	5057	174.3793	29	1089	-1
840	4576	176	26	1089	-1
841	18351	238.32468	77	1089	-1
842	12700	218.96552	58	1089	-1
843	3722	177.2381	21	1091	-1
844	30063	300.63	100	1091	-1
845	71688	414.3815	173	1093	-1
846	3578	223.625	16	1094	-1
847	1755	159.54546	11	1095	-1
848	2138	152.71428	14	1095	-1
849	6762	177.94737	38	1096	-1
850	10911.001	294.89191	37	1096	-1
851	13153	156.58333	84	1099	-1
852	1829	152.41667	12	1099	-1
853	1883	156.91667	12	1104	-1
854	16617	162.91176	102	1104	-1
855	5017	185.81482	27	1104	-1
856	7737	164.61702	47	1104	-1
857	4458	159.21428	28	1105	-1
858	1754	159.45454	11	1105	-1
859	3239	161.95	20	1105	-1
860	1553	155.3	10	1106	-1
861	4056	169	24	1108	-1
862	5813	161.47223	36	1109	-1
863	3281	156.2381	21	1109	-1
864	4152	159.69231	26	1110	-1
865	14648	190.23376	77	1111	-1
866	9150	194.68085	47	1111	-1
867	17883	223.53751	80	1111	-1
868	5744	179.5	32	1113	-1
869	22376	422.18869	53	1113	-1
870	8063	187.51163	43	1113	-1
871	8601	204.78572	42	1113	-1
872	94838	488.85568	194	1116	-1
873	31981.998	385.32529	83	1117	-1
874	43515	565.12988	77	1117	-1
875	7603	200.07895	38	1117	-1
876	18750	234.375	80	1120	-1
877	17393	161.0463	108	1122	-1
878	4569	169.22223	27	1122	-1
879	11285	201.51785	56	1122	-1
880	11706	160.35617	73	1123	-1
881	1873	156.08333	12	1123	-1
882	11675	179.61539	65	1125	-1
883	19751	181.20183	109	1125	-1
884	2238	186.5	12	1125	-1
885	3920	170.43478	23	1125	-1
886	8382	190.5	44	1126	-1
887	1950	162.5	12	1126	-1
888	7937.9995	158.75999	50	1126	-1
889	5581	174.40625	32	1126	-1
890	6177	158.38461	39	1127	-1
891	8229	235.11429	35	1129	-1
892	8615	165.67308	52	1129	-1
893	3315.9998	157.90475	21	1130	-1
894	25251	203.6371	124	1130	-1
895	63816	465.81021	137	1131	-1
896	13406	252.94339	53	1131	-1
897	6062	168.38889	36	1132	-1
898	1846	167.81818	11	1132	-1
899	51873	362.74826	143	1132	-1
900	4636	185.44	25	1132	-1
901	4467	159.53572	28	1136	-1
902	4694	223.5238	21	1136	-1
903	1721	156.45454	11	1136	-1
904	7405	308.54166	24	1137	-1
905	38725	416.39786	93	1137	-1
906	30977.998	190.04907	163	1138	-1
907	6184	268.86957	23	1140	-1
908	47539	243.78975	195	1142	-1
909	74196	390.50525	190	1151	-1
910	8022	186.55814	43	1152	-1
911	2153	165.61539	13	1153	-1
912	1782	178.2	10	1157	-1
913	14634.001	162.60001	90	1176	-1
914	5598	233.25	24	1177	-1
915	1888	188.8	10	1177	-1
916	21884	521.04761	42	1184	-1
917	1522	152.2	10	1185	-1
918	6529.0005	167.41026	39	1188	-1
919	5320	156.47058	34	1188	-1
920	2575	183.92857	14	1188	-1
921	16877	411.63416	41	1197	-1
922	15595	167.68817	93	1197	-1
923	2500	156.25	16	1197	-1
924	26405	432.86887	61	1199	-1
925	3227.9998	169.89473	19	1200	-1
926	9734	304.1875	32	1200	-1
927	152444	1172.6461	130	1200	-1
928	6861	167.34146	41	1201	-1
929	6901	156.84091	44	1201	-1
930	2936	183.5	16	1203	-1
931	1536	153.60001	10	1205	-1
932	15552	158.69388	98	1205	-1
933	30248	360.09525	84	1207	-1
934	2507	156.6875	16	1214	-1
935	17949	170.94286	105	1214	-1
936	6624	161.56097	41	1214	-1
937	5729.0005	154.83784	37	1214	-1
938	6667	155.04651	43	1214	-1
939	2300	164.28572	14	1214	-1
940	61846	347.44943	178	1215	-1
941	5243	174.76666	30	1216	-1
942	1553	155.3	10	1216	-1
943	2483	155.1875	16	1216	-1
944	5494	156.97144	35	1217	-1
945	2639	175.93333	15	1218	-1
946	2263	188.58333	12	1219	-1
947	11984	166.44444	72	1223	-1
948	2844	177.75	16	1228	-1
949	30417	200.11185	152	1228	-1
950	1914	159.5	12	1231	-1
951	1933	193.3	10	1232	-1
952	2370	197.5	12	1232	-1
953	70437	466.47018	151	1232	-1
954	2144	164.92308	13	1236	-1
955	1580	158	10	1236	-1
956	8886	158.67857	56	1236	-1
957	7944.0005	176.53334	45	1236	-1
958	1795.9999	163.27272	11	1236	-1
959	8126	172.89362	47	1237	-1
960	22289	323.02899	69	1239	-1
961	20165	272.5	74	1257	-1
962	27560	163.07692	169	1257	-1
963	1737	157.90909	11	1259	-1
964	1841	167.36363	11	1261	-1
965	3731	155.45833	24	1261	-1
966	55375	469.27966	118	1261	-1
967	3284	193.17647	17	1264	-1
968	1965	163.75	12	1264	-1
969	30487	158.78645	192	1266	-1
970	3413	155.13637	22	1266	-1
971	111811	628.15167	178	1273	-1
972	1907	173.36363	11	1274	-1
973	4223	162.42308	26	1278	-1
974	6868	208.12122	33	1280	-1
975	3134	164.94737	19	1280	-1
976	18328	215.62354	85	1280	-1
977	2530	158.125	16	1280	-1
978	26566	202.7939	131	1283	-1
979	4342	160.81482	27	1284	-1
980	69435	361.64063	192	1284	-1
981	4213	175.54167	24	1290	-1
982	6499	224.10345	29	1290	-1
983	3261	163.05	20	1290	-1
984	1724.0001	156.72728	11	1291	-1
985	8690	206.90475	42	1291	-1
986	4136	159.07692	26	1291	-1
987	8245	257.65625	32	1291	-1
988	8147.0005	301.74075	27	1293	-1
989	16750	293.85965	57	1293	-1
990	35329	497.59155	71	1293	-1
991	32347.998	363.46066	89	1293	-1
992	23607	207.07895	114	1293	-1
993	9510	327.93103	29	1297	-1
994	2162	166.30769	13	1297	-1
995	12511	271.97827	46	1299	-1
996	4408	176.32001	25	1299	-1
997	1561	156.10001	10	1300	-1
998	31783	161.33502	197	1300	-1
999	3077	181	17	1302	-1
1000	4041	161.64	25	1302	-1
1001	4436	158.42857	28	1303	-1
1002	13002	156.6506	83	1303	-1
1003	1831	166.45454	11	1304	-1
1004	3734	186.7	20	1304	-1
1005	22598	166.16176	136	1304	-1
1006	3593	163.31818	22	1304	-1
1007	5473	182.43333	30	1306	-1
1008	27079.002	164.11516	165	1316	-1
1009	7011.9995	171.02438	41	1317	-1
1010	1550	155	10	1317	-1
1011	7067.0005	172.36586	41	1317	-1
1012	10058	157.15625	64	1317	-1
1013	4867	162.23334	30	1317	-1
1014	13859.001	161.15117	86	1317	-1
1015	30583	387.12659	79	1317	-1
1016	2143	194.81818	11	1318	-1
1017	5881	163.36111	36	1322	-1
1018	7396	264.14285	28	1325	-1
1019	2476	154.75	16	1327	-1
1020	1887	157.25	12	1328	-1
1021	6424	183.54286	35	1328	-1
1022	26582.002	162.08537	164	1332	-1
1023	76317	778.74487	98	1333	-1
1024	2551	159.4375	16	1336	-1
1025	2092	160.92308	13	1336	-1
1026	35979	188.37173	191	1341	-1
1027	2037.9999	185.27272	11	1341	-1
1028	10330	271.8421	38	1343	-1
1029	2205	157.5	14	1343	-1
1030	13143	273.8125	48	1344	-1
1031	2518	157.375	16	1346	-1
1032	2869	159.38889	18	1349	-1
1033	2822	201.57143	14	1354	-1
1034	6227	163.86842	38	1354	-1
1035	1851	154.25	12	1354	-1
1036	18977	462.85367	41	1355	-1
1037	3322	255.53847	13	1355	-1
1038	12472	211.38983	59	1359	-1
1039	3474	165.42857	21	1359	-1
1040	24108	197.60655	122	1361	-1
1041	5706	167.82353	34	1361	-1
1042	3736	155.66667	24	1362	-1
1043	28426	183.39355	155	1369	-1
1044	15915.999	160.76767	99	1371	-1
1045	16596	291.1579	57	1373	-1
1046	23655	160.91837	147	1376	-1
1047	11121	158.87143	70	1376	-1
1048	17964	157.57895	114	1376	-1
1049	3231	190.05882	17	1377	-1
1050	2638	175.86667	15	1377	-1
1051	3150	157.5	20	1381	-1
1052	61294	333.11957	184	1383	-1
1053	2755	196.78572	14	1385	-1
1054	2369	157.93333	15	1385	-1
1055	5584	169.21213	33	1388	-1
1056	4319	154.25	28	1392	-1
1057	1525	152.5	10	1394	-1
1058	4830	172.5	28	1395	-1
1059	27104	170.46541	159	1395	-1
1060	7600.0005	161.70213	47	1399	-1
1061	82414	588.67145	140	1402	-1
1062	9464	166.0351	57	1402	-1
1063	1988	165.66667	12	1402	-1
1064	19224	174.76364	110	1403	-1
1065	68605	770.84271	89	1403	-1
1066	2124	163.38461	13	1403	-1
1067	86302	504.69006	171	1405	-1
1068	3555.0002	169.28572	21	1417	-1
1069	2128	177.33333	12	1420	-1
1070	13521	185.21918	73	1421	-1
1071	2034	169.5	12	1421	-1
1072	1877	156.41667	12	1422	-1
1073	6692	167.3	40	1422	-1
1074	2692	179.46666	15	1425	-1
1075	1650	165	10	1425	-1
1076	6514	167.02563	39	1425	-1
1077	3636	158.08696	23	1425	-1
1078	3525	153.26086	23	1426	-1
1079	1541	154.10001	10	1427	-1
1080	32742	178.91803	183	1436	-1
1081	3100	155	20	1442	-1
1082	4513	161.17857	28	1444	-1
1083	12588	187.8806	67	1445	-1
1084	6141	157.46153	39	1447	-1
1085	21764	164.87878	132	1448	-1
1086	2011	154.69231	13	1449	-1
1087	93778	625.18665	150	1452	-1
1088	27949	198.21986	141	1456	-1
1089	6885	172.125	40	1456	-1
1090	2025	168.75	12	1456	-1
1091	4823	155.58064	31	1461	-1
1092	17244	162.67924	106	1468	-1
1093	1779.0001	161.72728	11	1468	-1
1094	3784	180.19048	21	1468	-1
1095	6062.0005	163.83784	37	1469	-1
1096	18457	361.90195	51	1469	-1
1097	12709	244.40384	52	1470	-1
1098	3593	156.21739	23	1473	-1
1099	32304	191.14793	169	1485	-1
1100	10879	197.8	55	1485	-1
1101	10797	179.95	60	1486	-1
1102	1735.0001	157.72728	11	1486	-1
1103	1591	159.10001	10	1486	-1
1104	2157	165.92308	13	1487	-1
1105	5938	164.94444	36	1490	-1
1106	37310	243.85622	153	1494	-1
1107	65290	362.72223	180	1494	-1
1108	11300	179.36508	63	1500	-1
1109	1672	167.2	10	1500	-1
1110	4955	206.45833	24	1500	-1
1111	2002	154	13	1502	-1
1112	9159	160.6842	57	1502	-1
1113	1706	155.09091	11	1502	-1
1114	2068	159.07692	13	1502	-1
1115	7265	196.35135	37	1503	-1
1116	8507	173.61224	49	1507	-1
1117	6663	154.95349	43	1507	-1
1118	11695	160.20547	73	1507	-1
1119	1880	156.66667	12	1507	-1
1120	23686	175.45186	135	1514	-1
1121	1907	158.91667	12	1514	-1
1122	10750	325.75757	33	1515	-1
1123	4651	193.79167	24	1516	-1
1124	2320	178.46153	13	1516	-1
1125	5480	166.06061	33	1516	-1
1126	2203	183.58333	12	1516	-1
1127	2690	179.33333	15	1516	-1
1128	7541	260.03448	29	1517	-1
1129	2845	189.66667	15	1517	-1
1130	4208	200.38095	21	1517	-1
1131	1856.0001	168.72728	11	1520	-1
1132	18110	235.19481	77	1522	-1
1133	9200	161.4035	57	1524	-1
1134	6019	167.19444	36	1524	-1
1135	2468	154.25	16	1525	-1
1136	4677	161.27586	29	1525	-1
1137	2318	154.53334	15	1526	-1
1138	6309	180.25714	35	1530	-1
1139	5998	171.37143	35	1530	-1
1140	8318	156.94339	53	1530	-1
1141	1687	153.36363	11	1530	-1
1142	2426	161.73334	15	1530	-1
1143	4298	159.18518	27	1531	-1
1144	10412	165.26984	63	1531	-1
1145	3266	155.5238	21	1531	-1
1146	4481	165.96297	27	1531	-1
1147	29179	174.72455	167	1532	-1
1148	4058	176.43478	23	1532	-1
1149	13049	163.1125	80	1535	-1
1150	10835	159.33824	68	1535	-1
1151	4132	172.16667	24	1536	-1
1152	1841	167.36363	11	1536	-1
1153	2007	154.38461	13	1541	-1
1154	4188	167.52	25	1543	-1
1155	2060	158.46153	13	1543	-1
1156	12792	164	78	1543	-1
1157	2770	173.125	16	1543	-1
1158	3449	164.2381	21	1544	-1
1159	33604	169.71718	198	1544	-1
1160	1706	155.09091	11	1544	-1
1161	2167	166.69231	13	1544	-1
1162	1982	165.16667	12	1546	-1
1163	2011	154.69231	13	1547	-1
1164	16290	196.26506	83	1547	-1
1165	18224	227.8	80	1548	-1
1166	5115	165	31	1548	-1
1167	2348	213.45454	11	1552	-1
1168	6458	184.51428	35	1552	-1
1169	1789	162.63637	11	1553	-1
1170	4062	193.42857	21	1553	-1
1171	36345	460.06329	79	1553	-1
1172	8662	222.10257	39	1553	-1
1173	2246	172.76923	13	1553	-1
1174	3342	222.8	15	1557	-1
1175	9401	276.5	34	1558	-1
1176	17953	417.51163	43	1558	-1
1177	2184	198.54546	11	1558	-1
1178	12450	185.82089	67	1562	-1
1179	2102	161.69231	13	1562	-1
1180	2439	162.60001	15	1562	-1
1181	3759	197.8421	19	1563	-1
1182	6623	245.2963	27	1563	-1
1183	18711	389.8125	48	1563	-1
1184	30548.998	339.43332	90	1563	-1
1185	38675	515.66669	75	1563	-1
1186	4741	249.52632	19	1565	-1
1187	79580	556.50348	143	1565	-1
1188	10311	234.34091	44	1565	-1
1189	1621	162.10001	10	1567	-1
1190	3005	166.94444	18	1567	-1
1191	11952	161.51352	74	1567	-1
1192	1574	157.39999	10	1567	-1
1193	7307	178.21951	41	1568	-1
1194	4121	158.5	26	1568	-1
1195	3324	195.52942	17	1568	-1
1196	17307	206.03572	84	1570	-1
1197	4552	156.96552	29	1570	-1
1198	2428	161.86667	15	1570	-1
1199	1882	156.83333	12	1570	-1
1200	4447	158.82143	28	1571	-1
1201	3247	162.35001	20	1572	-1
1202	2024	155.69231	13	1572	-1
1203	121200.01	684.74579	177	1574	-1
1204	4292	204.38095	21	1574	-1
1205	65083	493.05304	132	1576	-1
1206	24735	380.53845	65	1577	-1
1207	14750	327.77777	45	1577	-1
1208	3208	213.86667	15	1579	-1
1209	2845	203.21428	14	1580	-1
1210	24229	232.97116	104	1581	-1
1211	7467	165.93333	45	1582	-1
1212	16796	174.95833	96	1582	-1
1213	1837	167	11	1583	-1
1214	17969	166.37962	108	1583	-1
1215	8378	199.4762	42	1586	-1
1216	7500	267.85715	28	1586	-1
1217	1849	154.08333	12	1587	-1
1218	29007	190.83553	152	1588	-1
1219	2640	155.29411	17	1590	-1
1220	4366	161.7037	27	1590	-1
1221	29382	219.26866	134	1591	-1
1222	66429	364.99451	182	1592	-1
1223	47156	250.82979	188	1593	-1
1224	6744	269.76001	25	1597	-1
1225	3494	166.38095	21	1597	-1
1226	29063	240.19008	121	1600	-1
1227	1597	159.7	10	1600	-1
1228	3332	222.13333	15	1600	-1
1229	16513	305.7963	54	1601	-1
1230	22296	232.25	96	1603	-1
1231	6790	194	35	1603	-1
1232	4597	164.17857	28	1604	-1
1233	2380	198.33333	12	1605	-1
1234	4623	165.10715	28	1605	-1
1235	3558	187.26315	19	1611	-1
1236	7813	159.44897	49	1611	-1
1237	5951	170.02856	35	1611	-1
1238	2031	156.23077	13	1611	-1
1239	4793	159.76666	30	1611	-1
1240	13075	159.45122	82	1611	-1
1241	1764	160.36363	11	1611	-1
1242	8019	243	33	1613	-1
1243	11610	211.09091	55	1613	-1
1244	2186	156.14285	14	1613	-1
1245	3196	168.21053	19	1613	-1
1246	4142	165.67999	25	1613	-1
1247	1835	152.91667	12	1617	-1
1248	1733	157.54546	11	1618	-1
1249	3318	165.89999	20	1619	-1
1250	4089	157.26923	26	1619	-1
1251	1729	157.18182	11	1623	-1
1252	9465	157.75	60	1631	-1
1253	2421	161.39999	15	1631	-1
1254	1800	163.63637	11	1631	-1
1255	32182	206.29488	156	1636	-1
1256	54759	476.16522	115	1640	-1
1257	5675	162.14285	35	1645	-1
1258	2348	156.53334	15	1645	-1
1259	4003	166.79167	24	1645	-1
1260	24781	167.43919	148	1646	-1
1261	1952	162.66667	12	1646	-1
1262	6061	163.81081	37	1651	-1
1263	28467	169.44643	168	1651	-1
1264	6730.9995	172.58974	39	1653	-1
1265	13688	159.1628	86	1653	-1
1266	2191	182.58333	12	1654	-1
1267	9775	168.53448	58	1655	-1
1268	4754	158.46666	30	1655	-1
1269	1543	154.3	10	1655	-1
1270	14584	160.26373	91	1655	-1
1271	1827	166.09091	11	1655	-1
1272	32754.002	164.59297	199	1655	-1
1273	10710	162.27272	66	1656	-1
1274	37591	544.79712	69	1660	-1
1275	3329	221.93333	15	1662	-1
1276	5327	156.67647	34	1662	-1
1277	13521.001	173.34616	78	1665	-1
1278	8827	259.61765	34	1665	-1
1279	9946	177.60715	56	1666	-1
1280	16832	163.41748	103	1666	-1
1281	3065	161.3158	19	1666	-1
1282	9566	318.86667	30	1667	-1
1283	14757	165.80899	89	1668	-1
1284	2740	152.22223	18	1670	-1
1285	5988	285.14285	21	1671	-1
1286	4844	167.03448	29	1672	-1
1287	19581	210.54839	93	1672	-1
1288	2331	194.25	12	1673	-1
1289	1871	155.91667	12	1673	-1
1290	5351	157.38235	34	1674	-1
1291	2138	152.71428	14	1677	-1
1292	15132	164.47826	92	1677	-1
1293	2071	159.30769	13	1678	-1
1294	32603	177.19022	184	1680	-1
1295	2887	180.4375	16	1682	-1
1296	1888	188.8	10	1685	-1
1297	1839.9999	167.27272	11	1686	-1
1298	4506	160.92857	28	1686	-1
1299	2461	153.8125	16	1687	-1
1300	1850	154.16667	12	1687	-1
1301	2323	154.86667	15	1690	-1
1302	3867	161.125	24	1692	-1
1303	4132	196.7619	21	1692	-1
1304	2722	170.125	16	1692	-1
1305	40984	273.22665	150	1694	-1
1306	8348	203.60976	41	1694	-1
1307	2479	154.9375	16	1695	-1
1308	10926	158.34782	69	1695	-1
1309	9254	159.55173	58	1695	-1
1310	1863	155.25	12	1702	-1
1311	8780	162.59259	54	1702	-1
1312	1938	161.5	12	1702	-1
1313	7152	162.54546	44	1702	-1
1314	5243	158.87878	33	1703	-1
1315	5658	188.60001	30	1703	-1
1316	7060	164.18605	43	1709	-1
1317	13349.999	168.98734	79	1709	-1
1318	3268	155.61905	21	1711	-1
1319	7530	156.875	48	1711	-1
1320	21649	296.56165	73	1713	-1
1321	3144	165.47368	19	1713	-1
1322	5253	164.15625	32	1713	-1
1323	1870	155.83333	12	1713	-1
1324	1865	155.41667	12	1713	-1
1325	2037	169.75	12	1715	-1
1326	14875	212.5	70	1715	-1
1327	7690	274.64285	28	1715	-1
1328	10460	158.48485	66	1717	-1
1329	2649	155.82353	17	1717	-1
1330	4929	164.3	30	1717	-1
1331	7715	160.72917	48	1718	-1
1332	24322	165.45578	147	1718	-1
1333	2789	154.94444	18	1719	-1
1334	1569	156.89999	10	1720	-1
1335	8120	232	35	1720	-1
1336	6691	176.07895	38	1720	-1
1337	17361	180.84375	96	1722	-1
1338	1582	158.2	10	1722	-1
1339	2689	179.26666	15	1722	-1
1340	9277	165.66072	56	1726	-1
1341	20277	206.90816	98	1726	-1
1342	11476	171.28358	67	1726	-1
1343	26914.998	178.24503	151	1731	-1
1344	4463	159.39285	28	1733	-1
1345	5130	165.48387	31	1733	-1
1346	7030	180.25641	39	1737	-1
1347	8695	170.49019	51	1739	-1
1348	4320	187.82608	23	1739	-1
1349	5281	264.04999	20	1741	-1
1350	8072.9995	164.7551	49	1748	-1
1351	71371	706.64355	101	1749	-1
1352	5061	158.15625	32	1749	-1
1353	38484	276.86331	139	1751	-1
1354	7764	250.45161	31	1751	-1
1355	13412	194.37682	69	1754	-1
1356	7338.0005	193.10527	38	1754	-1
1357	4532	188.83333	24	1754	-1
1358	10956	179.60655	61	1754	-1
1359	1591	159.10001	10	1754	-1
1360	9355	190.91837	49	1754	-1
1361	3984.9998	159.39999	25	1756	-1
1362	12130	166.16438	73	1759	-1
1363	7914	155.17647	51	1759	-1
1364	1967	163.91667	12	1759	-1
1365	17922	167.49533	107	1762	-1
1366	4724	168.71428	28	1762	-1
1367	4754	163.93103	29	1764	-1
1368	2487	177.64285	14	1774	-1
1369	2331	155.39999	15	1776	-1
1370	1572	157.2	10	1779	-1
1371	32360	169.42409	191	1779	-1
1372	5213	193.07408	27	1781	-1
1373	2590	152.35294	17	1783	-1
1374	30213	168.7877	179	1785	-1
1375	2201	157.21428	14	1786	-1
1376	11625	187.5	62	1789	-1
1377	2531	168.73334	15	1789	-1
1378	15333	174.23863	88	1789	-1
1379	1803	163.90909	11	1789	-1
1380	25516	168.98013	151	1792	-1
1381	4294	165.15384	26	1792	-1
1382	3368	198.11765	17	1792	-1
1383	2666	156.82353	17	1793	-1
1384	20698	169.65573	122	1795	-1
1385	13023	158.81708	82	1795	-1
1386	9860	170	58	1796	-1
1387	12407	163.25	76	1801	-1
1388	17871	176.9406	101	1801	-1
1389	2405	171.78572	14	1801	-1
1390	3366	168.3	20	1801	-1
1391	1685.9999	153.27272	11	1802	-1
1392	28608	391.89041	73	1804	-1
1393	1817.9999	165.27272	11	1804	-1
1394	2431	151.9375	16	1805	-1
1395	33777	175.01036	193	1807	-1
1396	5989	161.86487	37	1809	-1
1397	6472	202.25	32	1811	-1
1398	3019	167.72223	18	1811	-1
1399	1740.9999	158.27272	11	1817	-1
1400	2779	173.6875	16	1818	-1
1401	27733	163.1353	170	1819	-1
1402	10633	343	31	1820	-1
1403	2469	189.92308	13	1823	-1
1404	1779.0001	161.72728	11	1823	-1
1405	3376	168.8	20	1826	-1
1406	1604	160.39999	10	1830	-1
1407	19466	274.16901	71	1830	-1
1408	31974.002	163.96924	195	1835	-1
1409	16429	161.06863	102	1835	-1
1410	2528	194.46153	13	1835	-1
1411	2784	154.66667	18	1838	-1
1412	1907	158.91667	12	1838	-1
1413	2739	161.11765	17	1838	-1
1414	2961	155.8421	19	1838	-1
1415	1718.9999	156.27272	11	1838	-1
1416	1760	160	11	1839	-1
1417	2191	168.53847	13	1839	-1
1418	2706	193.28572	14	1844	-1
1419	2838	157.66667	18	1844	-1
1420	10652	177.53334	60	1845	-1
1421	21689	172.13492	126	1845	-1
1422	2397	199.75	12	1847	-1
1423	7397	157.38298	47	1847	-1
1424	27701	175.32278	158	1848	-1
1425	20504	162.73016	126	1853	-1
1426	9705	236.70732	41	1853	-1
1427	33479	168.23618	199	1855	-1
1428	25372.002	161.6051	157	1857	-1
1429	4426	170.23077	26	1859	-1
1430	1686	168.60001	10	1861	-1
1431	4289	186.47826	23	1861	-1
1432	58108	453.96875	128	1862	-1
1433	30079	183.40854	164	1862	-1
1434	2239	159.92857	14	1863	-1
1435	14124.999	168.15475	84	1865	-1
1436	9796	178.10909	55	1865	-1
1437	15846	174.13187	91	1866	-1
1438	38862	195.28644	199	1866	-1
1439	1543	154.3	10	1866	-1
1440	19484	159.70493	122	1868	-1
1441	5131	155.48485	33	1868	-1
1442	1754	159.45454	11	1872	-1
1443	2382	170.14285	14	1873	-1
1444	3471	231.39999	15	1873	-1
1445	2720	170	16	1873	-1
1446	19411	165.90598	117	1880	-1
1447	3294	156.85715	21	1880	-1
1448	12631	166.19737	76	1882	-1
1449	15947.001	164.40207	97	1882	-1
1450	6385	168.02632	38	1882	-1
1451	25907	239.87962	108	1882	-1
1452	1964.9999	151.15384	13	1886	-1
1453	6145	166.08109	37	1886	-1
1454	84001	785.05609	107	1887	-1
1455	7773	161.9375	48	1888	-1
1456	6579	164.47501	40	1889	-1
1457	1739	173.89999	10	1890	-1
1458	2286	163.28572	14	1890	-1
1459	4474	165.7037	27	1890	-1
1460	120375	947.83466	127	1890	-1
1461	2548	159.25	16	1891	-1
1462	2638	155.17647	17	1892	-1
1463	2332	166.57143	14	1894	-1
1464	3473	165.38095	21	1894	-1
1465	2991	166.16667	18	1894	-1
1466	2851	158.38889	18	1898	-1
1467	6413	152.69048	42	1899	-1
1468	42651	666.42188	64	1903	-1
1469	12159	368.45456	33	1903	-1
1470	2464	164.26666	15	1905	-1
1471	3323	158.2381	21	1905	-1
1472	10608	189.42857	56	1905	-1
1473	13884	175.74684	79	1905	-1
1474	12291.999	157.58974	78	1905	-1
1475	2569	183.5	14	1908	-1
1476	7012	206.23529	34	1908	-1
1477	4447	164.7037	27	1908	-1
1478	3056	160.8421	19	1908	-1
1479	3162	166.42105	19	1909	-1
1480	7901	171.76086	46	1909	-1
1481	2276	175.07692	13	1910	-1
1482	3667	166.68182	22	1910	-1
1483	5402	180.06667	30	1910	-1
1484	1842	153.5	12	1916	-1
1485	11118	156.59155	71	1916	-1
1486	4340	166.92308	26	1919	-1
1487	17815	166.49533	107	1919	-1
1488	2348	180.61539	13	1919	-1
1489	1979	152.23077	13	1920	-1
1490	6887	215.21875	32	1922	-1
1491	3347	209.1875	16	1922	-1
1492	1995	181.36363	11	1924	-1
1493	1614	161.39999	10	1924	-1
1494	30224.998	163.37837	185	1931	-1
1495	48837	332.22449	147	1933	-1
1496	6768	169.2	40	1934	-1
1497	2024	168.66667	12	1934	-1
1498	1828	166.18182	11	1936	-1
1499	2138	178.16667	12	1936	-1
