Object ID	Total Intensity telo 550	Mean Intensity telo 550	Area 	Center X 	Center Y 	Parent Object ID (MO)	Parent Trace ID
17705	675	67.5	10	1515	1762	16729	-1
17706	2290	120.52631	19	818	1765.5	16730	-1
17707	9110	293.87097	31	1427	1755.5	16735	-1
17708	9638	283.47058	34	1606.5	1753.5	16736	-1
17709	25381	325.39743	78	1298.5	1762.5	16737	-1
17710	25368	278.76923	91	4	1760.5	16738	-1
17711	4351	150.03448	29	48.5	1765	16739	-1
17712	5569	77.347221	72	83	1792	16739	-1
17713	1628	70.782608	23	662	1799	16742	-1
17714	18869	235.8625	80	1365.5	1805	16743	-1
17715	1698	113.2	15	1367.5	1814.5	16743	-1
17716	8685	163.86792	53	1897	1828	16744	-1
17717	689	57.416668	12	1763	1786	16746	-1
17718	10634	125.10588	85	1957.5	1806	16749	-1
17719	4824	172.28572	28	1608	1812	16752	-1
17720	12911	243.60378	53	1586	1824	16752	-1
17721	3287	193.35294	17	1001.5	1826	16756	-1
17722	1910	65.862068	29	73.5	1849.5	16757	-1
17723	1502	150.2	10	1266.5	1831.5	16759	-1
17724	9435	262.08334	36	1303.5	1860	16760	-1
17725	8013	148.38889	54	15	1837.5	16762	-1
17726	3569	75.936172	47	3.5	1873	16762	-1
17727	5361	184.86208	29	1457	1840	16763	-1
17728	1875	110.29412	17	1547.5	1883.5	16764	-1
17729	1114	58.63158	19	269.5	1870.5	16765	-1
17730	1584.9999	68.91304	23	446.5	1861	16768	-1
17731	10140	135.2	75	464	1866	16768	-1
17732	1468	104.85714	14	902.5	1862.5	16769	-1
17733	8085	120.67164	67	918.5	1882	16769	-1
17734	4576	71.5	64	588	1901	16772	-1
17735	1300	59.090908	22	606	1902	16772	-1
17736	744	74.400002	10	119.5	1889	16773	-1
17737	2521	126.05	20	1666.5	1895.5	16775	-1
17738	6737	118.19299	57	1056.5	1900.5	16776	-1
17739	1955.9999	150.46153	13	1050.5	1922	16776	-1
17740	12797	170.62666	75	678	1886	16777	-1
17741	8456	120.8	70	1843	1905.5	16778	-1
17742	1912.0001	91.047623	21	1833	1920	16778	-1
17743	8581	178.77083	48	921	1926	16780	-1
17744	18275	217.55952	84	1203.5	1916	16781	-1
17745	4323	88.224487	49	1229	1926	16781	-1
17746	4101	83.693878	49	266	1923	16784	-1
17747	12142	126.47916	96	283	1946.5	16784	-1
17748	2755	81.029411	34	401	1930.5	16785	-1
17749	1879	78.291664	24	94.5	1929	16786	-1
17750	1268	63.400002	20	77.5	1961.5	16786	-1
17751	18857	273.28986	69	1736	1959	16790	-1
17752	816	58.285713	14	558	1942	16791	-1
17753	5479	96.12281	57	467	1979.5	16794	-1
17754	4765	99.270836	48	649.5	1984	16796	-1
17755	3052	78.256409	39	100.5	2014.5	16797	-1
17756	5050	144.28572	35	1250.5	2002.5	16799	-1
17757	4579	127.19444	36	979	2009.5	16801	-1
17758	8308	207.7	40	1654.5	1990	16802	-1
17759	3006	167	18	1654.5	2015.5	16802	-1
17760	9861	266.51352	37	1646.5	2021.5	16802	-1
17761	2037	67.900002	30	437	1990.5	16805	-1
17762	1101	61.166668	18	454.5	1996.5	16805	-1
17763	1424	101.71429	14	1845	2005	16806	-1
17764	4232	145.93103	29	1841	2031.5	16806	-1
17765	797	79.699997	10	2038	2046.5	16807	-1
17766	7709	208.35135	37	898	2017.5	16809	-1
17767	13805	209.16667	66	1868.5	2036	16810	-1
17768	4603	158.72414	29	1884	2036	16810	-1
17769	7872	117.49254	67	570	2016.5	16811	-1
17770	21965	246.79776	89	1037	2028	16812	-1
17771	1938	102	19	1064.5	2029.5	16812	-1
17772	15240	401.05264	38	1689	2013	16815	-1
17773	1333	102.53846	13	1702.5	2022	16815	-1
17774	1399	116.58334	12	1017.5	2043.5	16816	-1
17775	1614	100.875	16	1374.5	2034.5	16817	-1
17776	684	57	12	1382.5	2035	16817	-1
17777	2557	121.7619	21	1376.5	2042	16817	-1
17778	1700	94.444443	18	820.5	2046.5	16823	-1
17779	9962	195.33333	51	1153	4.5	16827	-1
17780	7967.9995	189.71428	42	1175.5	7.5	16827	-1
17781	2588	117.63636	22	1160.5	10	16827	-1
17782	12901	134.38542	96	1839	7	16828	-1
17783	24076	388.32257	62	1963.5	3	16830	-1
17784	3885	129.5	30	1933.5	31	16830	-1
17785	7029.9995	152.82608	46	1804.5	43.5	16832	-1
17786	3420	85.5	40	1795	50	16832	-1
17787	1741	87.050003	20	1708	7.5	16833	-1
17788	10211	212.72917	48	1712.5	33	16833	-1
17789	3679	78.276596	47	152.5	23.5	16834	-1
17790	5680	132.09302	43	121.5	26.5	16834	-1
17791	1922	101.1579	19	834	37	16836	-1
17792	9856	182.51852	54	797	54.5	16836	-1
17793	12611	221.24562	57	1065	41	16837	-1
17794	3535	103.97059	34	370	58.5	16838	-1
17795	1281	80.0625	16	470	54	16839	-1
17796	829	69.083336	12	459	64.5	16839	-1
17797	3480	75.652176	46	51.5	84.5	16840	-1
17798	11869	148.3625	80	1693.5	78	16841	-1
17799	5663	134.83333	42	1643.5	90	16841	-1
17800	7010	106.21212	66	1630.5	106	16841	-1
17801	2998	85.657143	35	289.5	73.5	16842	-1
17802	3682	131.5	28	930.5	59	16843	-1
17803	1250	83.333336	15	912.5	64	16843	-1
17804	1924	76.959999	25	1943	65	16844	-1
17805	2144	89.333336	24	1947	75	16844	-1
17806	709	64.454544	11	1823	66	16845	-1
17807	9907	143.57971	69	1830	73.5	16845	-1
17808	880	73.333336	12	1854.5	76.5	16845	-1
17809	8243	130.84126	63	1853	93	16845	-1
17810	2910	97	30	2019	75.5	16846	-1
17811	13009	183.22536	71	2022	87	16846	-1
17812	2033.9999	78.230766	26	2032.5	108	16846	-1
17813	19116	546.17145	35	362.5	138	16848	-1
17814	975	75	13	1894.5	116	16849	-1
17815	19535	263.98648	74	1911.5	125	16849	-1
17816	888	68.307693	13	466	115.5	16852	-1
17817	7581	133	57	1975	118	16853	-1
17818	2025.9999	72.35714	28	182	117.5	16854	-1
17819	1350	67.5	20	197.5	117	16854	-1
17820	2885	75.921051	38	180.5	129	16854	-1
17821	5026	114.22727	44	1573.5	101.5	16855	-1
17822	4187	97.372093	43	1585.5	125.5	16855	-1
17823	2622	145.66667	18	1543.5	137.5	16855	-1
17824	12098	165.72603	73	1533.5	149	16855	-1
17825	8403	150.05357	56	85	141.5	16856	-1
17826	1369	85.5625	16	1172	132.5	16858	-1
17827	4092	90.933334	45	594.5	136.5	16859	-1
17828	4835	120.875	40	1903	165	16860	-1
17829	2792	107.38461	26	932	129	16861	-1
17830	3409	94.694443	36	925.5	137.5	16861	-1
17831	4149	143.06897	29	267	162.5	16862	-1
17832	11375	210.64815	54	1100	183	16864	-1
17833	10743	167.85938	64	2008	167.5	16866	-1
17834	9074	174.5	52	836.5	158.5	16867	-1
17835	4297	122.77143	35	1654.5	161.5	16868	-1
17836	5566	159.02856	35	1610	175.5	16868	-1
17837	5432	115.57447	47	1672	177.5	16868	-1
17838	10337	134.24675	77	1666.5	190	16868	-1
17839	2143	102.04762	21	1580	192	16868	-1
17840	1795	149.58333	12	336.5	196	16869	-1
17841	4308	84.470589	51	112	187.5	16871	-1
17842	1834	96.526314	19	88	190.5	16871	-1
17843	1042	74.428574	14	765.5	181.5	16872	-1
17844	1424	67.809525	21	1920	204.5	16873	-1
17845	5559	97.526314	57	383	181	16874	-1
17846	1685	99.117645	17	1830.5	180.5	16875	-1
17847	4418	129.94118	34	1846	189	16875	-1
17848	4234	124.52941	34	1713	196.5	16876	-1
17849	664	66.400002	10	1690.5	204.5	16876	-1
17850	2265	75.5	30	1717	241	16876	-1
17851	1458	76.736839	19	1752.5	238	16879	-1
17852	8057.9995	154.96153	52	1988	217	16881	-1
17853	3704	97.473686	38	1970.5	224	16881	-1
17854	2058	93.545456	22	1986	249.5	16881	-1
17855	3118	111.35714	28	929.5	230	16886	-1
17856	4307	205.09525	21	924	259.5	16886	-1
17857	13912	207.64178	67	1397.5	240.5	16887	-1
17858	3859	160.79167	24	1388.5	243.5	16887	-1
17859	5078	158.6875	32	1402	252	16887	-1
17860	5056	144.45714	35	1481	269.5	16889	-1
17861	3331	151.40909	22	517	320.5	16893	-1
17862	5226	121.53488	43	1626	257.5	16894	-1
17863	6256	111.71429	56	1649	275.5	16894	-1
17864	1685	112.33334	15	1642	279.5	16894	-1
17865	16422	260.66666	63	1137	267	16895	-1
17866	792	66	12	1949	317.5	16896	-1
17867	2052	82.080002	25	1936.5	325.5	16896	-1
17868	1521	84.5	18	1940	344	16896	-1
17869	8178.9995	96.223526	85	1574	279	16897	-1
17870	2612	76.823532	34	433.5	307.5	16898	-1
17871	10846	137.29114	79	417.5	312	16898	-1
17872	6187	158.64102	39	1230.5	315	16899	-1
17873	1422	94.800003	15	1855.5	311	16900	-1
17874	8903	222.575	40	1355	308	16901	-1
17875	15125	236.32813	64	1333	326.5	16901	-1
17876	4462	178.48	25	1350	343.5	16901	-1
17877	3384	135.36	25	1324.5	348.5	16901	-1
17878	3715	109.26471	34	1533.5	302	16902	-1
17879	2252	118.52631	19	1520	303	16902	-1
17880	784	65.333336	12	1719	318	16903	-1
17881	13931	158.30682	88	1709.5	325	16903	-1
17882	13817	166.46988	83	1693	330.5	16903	-1
17883	2311	105.04546	22	1687.5	331	16904	-1
17884	20618	217.03159	95	1672	335.5	16904	-1
17885	2632	77.411766	34	1686	346.5	16904	-1
17886	11169	171.83076	65	1637	353	16904	-1
17887	678	56.5	12	270	328	16905	-1
17888	1204	92.615387	13	2	322.5	16906	-1
17889	4651	129.19444	36	1770.5	368.5	16907	-1
17890	2815	108.26923	26	2014	370	16908	-1
17891	3534	110.4375	32	718	363	16909	-1
17892	4532	103	44	1610	377.5	16911	-1
17893	1845	123	15	1388	342.5	16912	-1
17894	22028	361.11475	61	1417.5	372	16912	-1
17895	4160	115.55556	36	1093	350	16913	-1
17896	12762.001	296.79071	43	1104.5	356	16913	-1
17897	5223	106.59184	49	1084.5	361.5	16913	-1
17898	4805	184.80769	26	1095	376.5	16913	-1
17899	699	69.900002	10	1541	350.5	16914	-1
17900	5385	96.160713	56	132.5	371.5	16915	-1
17901	7173.0005	143.46001	50	1875.5	376	16916	-1
17902	20200.002	262.33768	77	1468	370.5	16917	-1
17903	11441	124.3587	92	1446.5	388.5	16917	-1
17904	6904	186.59459	37	1460.5	402.5	16917	-1
17905	2170	108.5	20	1340.5	416	16920	-1
17906	691	57.583332	12	30	403.5	16921	-1
17907	2668	83.375	32	36	415.5	16921	-1
17908	10190	156.76923	65	45.5	426	16921	-1
17909	1454	72.699997	20	1967	400.5	16922	-1
17910	21201	223.16843	95	1093	407.5	16923	-1
17911	754	62.833332	12	1108.5	425.5	16923	-1
17912	5796	144.89999	40	1564	404	16924	-1
17913	856	61.142857	14	1578.5	413.5	16924	-1
17914	5726	92.354836	62	1552	453	16924	-1
17915	1253	96.384613	13	1659.5	415	16925	-1
17916	4626	105.13636	44	2042	459.5	16927	-1
17917	2039	92.681816	22	464	436	16930	-1
17918	20541	218.52127	94	510	454	16930	-1
17919	698	69.800003	10	1206.5	447	16932	-1
17920	1961	93.380951	21	1211	489	16932	-1
17921	3906	105.56757	37	1688.5	463.5	16933	-1
17922	3565	77.5	46	1715.5	487.5	16933	-1
17923	1575.9999	82.947365	19	1744	486.5	16933	-1
17924	8930	108.90244	82	346	465.5	16934	-1
17925	6464	119.7037	54	368	507.5	16934	-1
17926	11503	138.59036	83	1299.5	480	16935	-1
17927	550	55	10	1874.5	473.5	16936	-1
17928	881	80.090912	11	1863	488	16936	-1
17929	10772	179.53334	60	1028.5	462.5	16937	-1
17930	816	68	12	1026	478	16937	-1
17931	28048.002	560.96002	50	1383	515.5	16938	-1
17932	1281	80.0625	16	1558.5	505.5	16939	-1
17933	1355	61.590908	22	220.5	485	16942	-1
17934	967	56.882355	17	186	512	16942	-1
17935	3460	96.111115	36	1666	498.5	16944	-1
17936	9677	169.77193	57	1676.5	514	16944	-1
17937	6152	83.135132	74	1686.5	538.5	16944	-1
17938	5279	135.35898	39	1654.5	538.5	16944	-1
17939	4563	142.59375	32	1664.5	557	16944	-1
17940	1822	82.818184	22	2.5	517.5	16945	-1
17941	1793	99.611115	18	543.5	524.5	16947	-1
17942	1393	77.388885	18	553	554.5	16947	-1
17943	6014	133.64444	45	1523.5	519.5	16948	-1
17944	3555	107.72727	33	1536.5	535	16948	-1
17945	3734	98.263161	38	1996.5	539	16949	-1
17946	7032	281.28	25	924.5	559.5	16950	-1
17947	4864	82.440681	59	1489	523	16951	-1
17948	3319	69.145836	48	1456.5	532.5	16951	-1
17949	587	58.700001	10	1445	549.5	16951	-1
17950	1673	76.045456	22	1788	542	16952	-1
17951	4668	141.45454	33	424.5	563.5	16953	-1
17952	9429	116.40741	81	402	581	16953	-1
17953	3293	109.76667	30	1910.5	561.5	16954	-1
17954	1335	70.263161	19	1565	558	16957	-1
17955	1582	75.333336	21	1556.5	569.5	16957	-1
17956	742	67.454544	11	1323	575	16958	-1
17957	16524	266.51614	62	1164	559	16960	-1
17958	2113	91.869568	23	1140	579	16960	-1
17959	5640	95.593224	59	1150	585	16960	-1
17960	14994	214.2	70	832	560	16961	-1
17961	8203	149.14546	55	806.5	596	16961	-1
17962	3007	130.73914	23	1454	587.5	16963	-1
17963	1699	94.388885	18	1630	587.5	16965	-1
17964	1850	74	25	1618.5	601.5	16965	-1
17965	941.99994	85.63636	11	1589	610	16965	-1
17966	3486	120.20689	29	1600	619.5	16965	-1
17967	5676	123.3913	46	1615.5	622.5	16965	-1
17968	17336	262.66666	66	2042.5	608	16966	-1
17969	7731	110.44286	70	2033.5	618.5	16966	-1
17970	14461	187.80519	77	446.5	596	16968	-1
17971	9595	184.51923	52	443	614.5	16968	-1
17972	826	75.090912	11	1679.5	603	16969	-1
17973	1965	85.434784	23	283.5	613	16970	-1
17974	7862	212.48648	37	1759.5	599	16971	-1
17975	6033	79.381577	76	24	643	16972	-1
17976	13832	144.08333	96	558.5	616	16973	-1
17977	18341	333.47272	55	1281.5	612	16974	-1
17978	13490	228.64407	59	1114.5	625	16975	-1
17979	17280	187.82608	92	1137.5	635	16975	-1
17980	3788	102.37838	37	1038.5	656	16976	-1
17981	1094	68.375	16	247	643.5	16978	-1
17982	1905	86.590912	22	1586	637.5	16979	-1
17983	3619	124.79311	29	1919.5	664.5	16980	-1
17984	792	79.199997	10	1713	670.5	16981	-1
17985	6141.0005	161.60527	38	2012	658	16982	-1
17986	4024	154.76923	26	936	667	16983	-1
17987	10897.999	143.39473	76	947	678.5	16983	-1
17988	4780	99.583336	48	1434.5	687.5	16984	-1
17989	658	65.800003	10	1399	683.5	16984	-1
17990	3925.9998	135.3793	29	1379	691	16984	-1
17991	2548.9998	65.358971	39	1344	722.5	16984	-1
17992	1492	135.63637	11	416	704	16986	-1
17993	20447	217.52127	94	1146.5	705	16987	-1
17994	20980	276.05264	76	1128.5	714.5	16987	-1
17995	9266.001	130.50705	71	142	715	16989	-1
17996	635	63.5	10	140	734	16989	-1
17997	534	53.400002	10	216	714	16990	-1
17998	3121	115.59259	27	1582.5	728.5	16991	-1
17999	721.99994	65.63636	11	1903	736	16992	-1
18000	10838	240.84445	45	1997.5	713	16993	-1
18001	8791	95.554344	92	1864.5	732.5	16994	-1
18002	3896	77.919998	50	1300	718.5	16995	-1
18003	2299	95.791664	24	1707.5	755	16998	-1
18004	6521	176.24324	37	1726	768	16998	-1
18005	11865	121.07143	98	1520	769.5	17003	-1
18006	2193	68.53125	32	1616.5	760	17005	-1
18007	673	56.083332	12	1628	759.5	17005	-1
18008	11047	283.25641	39	992	784.5	17006	-1
18009	2276	119.78947	19	1808.5	764.5	17007	-1
18010	2674	127.33334	21	1817.5	785	17007	-1
18011	7768	121.375	64	451.5	798	17008	-1
18012	1975	70.535713	28	1165.5	760	17010	-1
18013	1247	77.9375	16	1180.5	784	17010	-1
18014	1195	91.92308	13	1178.5	789	17010	-1
18015	2370	112.85714	21	1773	783.5	17011	-1
18016	1181	84.35714	14	208.5	763.5	17012	-1
18017	2879	70.219513	41	200.5	772.5	17012	-1
18018	8220	182.66667	45	896.5	772.5	17014	-1
18019	1965	122.8125	16	872.5	774	17014	-1
18020	10994	203.59259	54	904	783.5	17014	-1
18021	5924	160.10811	37	1947	798	17016	-1
18022	1335	95.35714	14	1939	808	17016	-1
18023	1555	91.470589	17	2014.5	828.5	17018	-1
18024	5451	147.32433	37	1233	814.5	17019	-1
18025	813	73.909088	11	1417	839	17022	-1
18026	8677	154.94643	56	1051	822.5	17023	-1
18027	7436	212.45714	35	1074	833	17023	-1
18028	781	71	11	1051	836	17023	-1
18029	1012.9999	72.35714	14	1333	819.5	17024	-1
18030	20596	298.49277	69	1309	835	17024	-1
18031	7851	99.379745	79	91	816.5	17025	-1
18032	5249	154.38235	34	1122.5	816	17027	-1
18033	6914.9995	74.354836	93	1110	874.5	17027	-1
18034	4486	149.53334	30	1696	841	17029	-1
18035	3866	124.70968	31	1704	852	17029	-1
18036	1637	136.41667	12	1696	864.5	17029	-1
18037	3837	103.70271	37	1725.5	864.5	17029	-1
18038	1505	88.529411	17	2045.5	851.5	17032	-1
18039	2385	74.53125	32	1204	916.5	17035	-1
18040	2665	156.76471	17	837.5	860.5	17036	-1
18041	10504	138.21053	76	849.5	876	17036	-1
18042	4472	91.265305	49	1364	900.5	17037	-1
18043	11337	131.82558	86	1309	917.5	17037	-1
18044	8988	132.17647	68	108	898	17039	-1
18045	2289	134.64706	17	767	930	17040	-1
18046	4208	110.73684	38	1481.5	912.5	17041	-1
18047	4942	112.31818	44	1809	896	17042	-1
18048	5679	109.21154	52	1843.5	922.5	17042	-1
18049	30879.998	346.96628	89	1635.5	918.5	17043	-1
18050	9766	117.66265	83	489	897.5	17044	-1
18051	11610	193.5	60	1075	929	17045	-1
18052	7381.9995	82.943817	89	1039	954	17045	-1
18053	1353	67.650002	20	1066	954.5	17045	-1
18054	742	74.199997	10	1048.5	961.5	17045	-1
18055	5266	109.70834	48	587	933.5	17046	-1
18056	3955	106.89189	37	1423.5	915.5	17048	-1
18057	7391	93.556961	79	182.5	935	17052	-1
18058	2970	148.5	20	959	912.5	17053	-1
18059	11194	233.20833	48	1265.5	930	17056	-1
18060	1803	112.6875	16	1800.5	973.5	17057	-1
18061	6959	161.8372	43	1703	982.5	17059	-1
18062	9601	181.15094	53	809	989.5	17061	-1
18063	11278	239.95744	47	2044.5	976.5	17062	-1
18064	6621	147.13333	45	438	968.5	17063	-1
18065	11426	346.24243	33	1434	995	17064	-1
18066	14818	180.70732	82	1646	1013.5	17066	-1
18067	3008	103.72414	29	351	998	17067	-1
18068	8200	91.111115	90	202	1001.5	17069	-1
18069	988	58.117645	17	190.5	1009.5	17069	-1
18070	8157	133.72131	61	1285.5	1015	17071	-1
18071	1583	93.117645	17	263.5	1001.5	17072	-1
18072	17412	207.28572	84	1261.5	1008.5	17073	-1
18073	2170	114.21053	19	719	1006	17075	-1
18074	3712.0002	86.325584	43	719.5	1017	17075	-1
18075	2152	89.666664	24	1502	1043	17076	-1
18076	6555.0005	131.10001	50	1941	1033.5	17078	-1
18077	1945	92.619049	21	560	1056	17079	-1
18078	3347.9998	71.234039	47	966.5	1054	17082	-1
18079	11088	231	48	956	1058	17082	-1
18080	4282	76.464287	56	1475	1025.5	17084	-1
18081	12105	242.10001	50	1416	1041	17084	-1
18082	689	62.636364	11	1458	1040.5	17084	-1
18083	4178	130.5625	32	1495	1052	17084	-1
18084	715	71.5	10	1704.5	1064	17085	-1
18085	1421.9999	129.27272	11	1960.5	1074.5	17087	-1
18086	1751	116.73333	15	1995.5	1083	17087	-1
18087	1248	62.400002	20	156.5	1073.5	17088	-1
18088	6810	219.67741	31	1607.5	1079.5	17090	-1
18089	653	54.416668	12	1089.5	1061.5	17092	-1
18090	2631	79.727272	33	1117.5	1069	17092	-1
18091	1446	72.300003	20	904	1098.5	17094	-1
18092	2468	70.514282	35	860	1101	17094	-1
18093	906	69.692307	13	865	1111.5	17094	-1
18094	8755	99.48864	88	238.5	1096	17096	-1
18095	1156	88.92308	13	227.5	1097.5	17096	-1
18096	35256	414.77646	85	1830	1113	17097	-1
18097	4306	205.04762	21	1814.5	1112.5	17097	-1
18098	11760	189.67741	62	1347.5	1121	17100	-1
18099	3389.0002	130.34616	26	1486	1098	17101	-1
18100	12282.999	151.64197	81	1532.5	1130	17101	-1
18101	2799	90.290321	31	1523	1139	17101	-1
18102	2820	108.46154	26	63.5	1108.5	17102	-1
18103	7113	112.90476	63	103	1131	17102	-1
18104	9164	155.32204	59	990.5	1123	17104	-1
18105	8061	87.619568	92	1042.5	1130.5	17104	-1
18106	2839	177.4375	16	978	1151.5	17104	-1
18107	13439	191.98572	70	801.5	1131	17105	-1
18108	15724	271.10345	58	1403.5	1137.5	17106	-1
18109	4215	210.75	20	1415	1141	17106	-1
18110	5871	136.53488	43	1652.5	1109	17107	-1
18111	2235	124.16666	18	1652	1116.5	17107	-1
18112	5195	98.018867	53	1656	1133.5	17107	-1
18113	10880	253.02325	43	1127.5	1132.5	17109	-1
18114	8470	122.75362	69	1112.5	1145	17109	-1
18115	4742	143.69698	33	1159	1181.5	17109	-1
18116	1435	79.722221	18	1802.5	1157	17110	-1
18117	2074	69.133331	30	519	1132.5	17111	-1
18118	1591	83.736839	19	1247.5	1163	17112	-1
18119	7448	120.12904	62	1247.5	1173.5	17112	-1
18120	881	80.090912	11	1719	1148	17115	-1
18121	989	82.416664	12	2041	1168	17116	-1
18122	4180	88.936172	47	356	1193	17117	-1
18123	3639	98.351349	37	21	1172.5	17118	-1
18124	3308	94.514282	35	695	1202	17119	-1
18125	3199	145.40909	22	1653.5	1176	17121	-1
18126	1069	97.181816	11	1662	1175	17121	-1
18127	13458	228.1017	59	1647.5	1183.5	17121	-1
18128	15959	253.31746	63	1605	1190	17123	-1
18129	4906	181.7037	27	1392.5	1216	17126	-1
18130	6922	223.29033	31	1354	1199.5	17127	-1
18131	8462	192.31818	44	1176.5	1238	17130	-1
18132	6897	74.967392	92	1101	1258	17130	-1
18133	1054	105.4	10	1051	1204	17131	-1
18134	3979	165.79167	24	1065.5	1216.5	17131	-1
18135	2723	90.76667	30	1040	1216.5	17131	-1
18136	907	82.454544	11	1321	1223	17134	-1
18137	3250	125	26	1667	1256.5	17138	-1
18138	1284	61.142857	21	156.5	1262.5	17139	-1
18139	3053	67.844444	45	121.5	1267	17139	-1
18140	3723.9998	79.234039	47	130	1282.5	17139	-1
18141	2708	128.95238	21	1225	1248.5	17140	-1
18142	4280	115.67567	37	1463	1248	17141	-1
18143	670	67	10	1475.5	1251	17141	-1
18144	3513	79.840912	44	904.5	1258	17142	-1
18145	1658	110.53333	15	929	1270	17142	-1
18146	3259	141.69565	23	1566.5	1265.5	17144	-1
18147	2287	134.52942	17	380.5	1257.5	17146	-1
18148	3014	71.761902	42	29.5	1280	17147	-1
18149	19454	274	71	5.5	1299	17147	-1
18150	2959	98.633331	30	991	1280.5	17149	-1
18151	1696	94.222221	18	985.5	1278.5	17150	-1
18152	5048	162.83871	31	1600	1294.5	17151	-1
18153	3739	103.86111	36	510.5	1302	17152	-1
18154	8533	218.79488	39	1929.5	1297.5	17153	-1
18155	1056	96	11	1073	1302	17157	-1
18156	3846.0002	132.6207	29	1812.5	1322	17159	-1
18157	10797	234.71739	46	1838	1325.5	17159	-1
18158	1272	97.846153	13	1868.5	1326.5	17159	-1
18159	3211	84.5	38	287.5	1319.5	17160	-1
18160	1278	106.5	12	1398	1321	17161	-1
18161	19545	342.89474	57	1407	1326	17161	-1
18162	33163	534.88708	62	1190	1315.5	17162	-1
18163	1844	76.833336	24	1222.5	1334.5	17162	-1
18164	5869	102.96491	57	912	1329.5	17163	-1
18165	7361.9995	136.33333	54	932	1336	17163	-1
18166	879	79.909088	11	912.5	1345	17163	-1
18167	2454	66.324326	37	881	1356	17166	-1
18168	7789	114.54412	68	821	1365	17166	-1
18169	9046	282.6875	32	930	1410	17166	-1
18170	2460	129.47368	19	1721.5	1356.5	17169	-1
18171	5216	168.25807	31	1741	1387	17169	-1
18172	1153	76.866669	15	397.5	1384.5	17171	-1
18173	1648	91.555557	18	407.5	1391.5	17171	-1
18174	1059	75.64286	14	401	1398.5	17171	-1
18175	2262	98.347824	23	759	1368	17172	-1
18176	1739	115.93333	15	1648.5	1386.5	17174	-1
18177	1844	76.833336	24	1790	1384	17175	-1
18178	4300	186.95653	23	1772.5	1400.5	17175	-1
18179	9654	268.16666	36	1406.5	1401.5	17177	-1
18180	8152	169.83333	48	1062	1415	17180	-1
18181	20144	300.65671	67	1074.5	1428	17180	-1
18182	3484	96.777779	36	1047	1428.5	17180	-1
18183	855	77.727272	11	1062.5	1437	17180	-1
18184	3654	107.47059	34	793	1429	17182	-1
18185	5505	87.380951	63	772.5	1436	17182	-1
18186	16765	239.5	70	916	1444	17183	-1
18187	2347	130.38889	18	201	1466	17184	-1
18188	2321	128.94444	18	1537.5	1445.5	17187	-1
18189	4249	146.51724	29	616.5	1431	17189	-1
18190	26800	276.28867	97	660	1456.5	17189	-1
18191	11380	162.57143	70	319	1454.5	17190	-1
18192	12635	157.9375	80	1919.5	1496.5	17194	-1
18193	2993	119.72	25	1904.5	1511	17194	-1
18194	967	96.699997	10	1373	1492.5	17195	-1
18195	13349.999	284.04254	47	1389	1508	17195	-1
18196	2958	164.33333	18	1114.5	1507	17196	-1
18197	7556	302.23999	25	1141.5	1536.5	17196	-1
18198	8629	215.72501	40	1710	1503.5	17198	-1
18199	5551	138.77499	40	1681	1505	17198	-1
